2.0,110.0,0.0,1422403200.0
2.0,296.0,0.8,1422403200.0
2.0,356.0,0.0,1422403200.0
2.0,480.0,0.0,1422403200.0
2.0,527.0,0.0,1422403200.0
2.0,589.0,0.0,1422403200.0
2.0,593.0,0.0,1422403200.0
2.0,110.0,0.0,1425081600.0
2.0,296.0,0.8,1425081600.0
2.0,356.0,0.0,1425081600.0
2.0,480.0,0.0,1425081600.0
2.0,527.0,0.0,1425081600.0
2.0,589.0,0.0,1425081600.0
2.0,593.0,0.0,1425081600.0
2.0,110.0,0.8,1427500800.0
2.0,296.0,0.8,1427500800.0
2.0,356.0,0.0,1427500800.0
2.0,480.0,0.0,1427500800.0
2.0,527.0,0.0,1427500800.0
2.0,589.0,0.0,1427500800.0
2.0,593.0,0.6000000000000001,1427500800.0
2.0,110.0,0.8,1430175600.0
2.0,296.0,0.8,1430175600.0
2.0,356.0,0.0,1430175600.0
2.0,480.0,0.0,1430175600.0
2.0,527.0,0.0,1430175600.0
2.0,589.0,0.0,1430175600.0
2.0,593.0,0.6000000000000001,1430175600.0
2.0,110.0,0.8,1432767600.0
2.0,296.0,0.8,1432767600.0
2.0,356.0,0.6000000000000001,1432767600.0
2.0,480.0,0.8,1432767600.0
2.0,527.0,0.0,1432767600.0
2.0,589.0,0.0,1432767600.0
2.0,593.0,0.6000000000000001,1432767600.0
2.0,110.0,0.8,1435446000.0
2.0,296.0,0.8,1435446000.0
2.0,356.0,0.6000000000000001,1435446000.0
2.0,480.0,0.8,1435446000.0
2.0,527.0,0.0,1435446000.0
2.0,589.0,0.0,1435446000.0
2.0,593.0,0.6000000000000001,1435446000.0
2.0,110.0,0.8,1438038000.0
2.0,296.0,0.8,1438038000.0
2.0,356.0,0.6000000000000001,1438038000.0
2.0,480.0,0.8,1438038000.0
2.0,527.0,0.8,1438038000.0
2.0,589.0,1.0,1438038000.0
2.0,593.0,0.6000000000000001,1438038000.0
2.0,110.0,0.8,1440716400.0
2.0,296.0,0.8,1440716400.0
2.0,356.0,0.6000000000000001,1440716400.0
2.0,480.0,0.8,1440716400.0
2.0,527.0,0.8,1440716400.0
2.0,589.0,1.0,1440716400.0
2.0,593.0,0.6000000000000001,1440716400.0
2.0,110.0,0.8,1443394800.0
2.0,296.0,0.8,1443394800.0
2.0,356.0,0.6000000000000001,1443394800.0
2.0,480.0,0.8,1443394800.0
2.0,527.0,0.8,1443394800.0
2.0,589.0,1.0,1443394800.0
2.0,593.0,0.6000000000000001,1443394800.0
2.0,110.0,0.8,1445990400.0
2.0,296.0,0.8,1445990400.0
2.0,356.0,0.6000000000000001,1445990400.0
2.0,480.0,0.8,1445990400.0
2.0,527.0,0.8,1445990400.0
2.0,589.0,1.0,1445990400.0
2.0,593.0,0.6000000000000001,1445990400.0
2.0,110.0,0.8,1448668800.0
2.0,296.0,0.8,1448668800.0
2.0,356.0,0.6000000000000001,1448668800.0
2.0,480.0,0.8,1448668800.0
2.0,527.0,0.8,1448668800.0
2.0,589.0,1.0,1448668800.0
2.0,593.0,0.6000000000000001,1448668800.0
2.0,110.0,0.8,1451260800.0
2.0,296.0,0.8,1451260800.0
2.0,356.0,0.6000000000000001,1451260800.0
2.0,480.0,0.8,1451260800.0
2.0,527.0,0.8,1451260800.0
2.0,589.0,1.0,1451260800.0
2.0,593.0,0.6000000000000001,1451260800.0
2.0,110.0,0.8,1453939200.0
2.0,296.0,0.8,1453939200.0
2.0,356.0,0.6000000000000001,1453939200.0
2.0,480.0,0.8,1453939200.0
2.0,527.0,0.8,1453939200.0
2.0,589.0,1.0,1453939200.0
2.0,593.0,0.6000000000000001,1453939200.0
2.0,110.0,0.8,1456617600.0
2.0,296.0,0.8,1456617600.0
2.0,356.0,0.6000000000000001,1456617600.0
2.0,480.0,0.8,1456617600.0
2.0,527.0,0.8,1456617600.0
2.0,589.0,1.0,1456617600.0
2.0,593.0,0.6000000000000001,1456617600.0
2.0,110.0,0.8,1459119600.0
2.0,296.0,0.8,1459119600.0
2.0,356.0,0.6000000000000001,1459119600.0
2.0,480.0,0.8,1459119600.0
2.0,527.0,0.8,1459119600.0
2.0,589.0,1.0,1459119600.0
2.0,593.0,0.6000000000000001,1459119600.0
2.0,110.0,0.8,1461798000.0
2.0,296.0,0.8,1461798000.0
2.0,356.0,0.6000000000000001,1461798000.0
2.0,480.0,0.8,1461798000.0
2.0,527.0,0.8,1461798000.0
2.0,589.0,1.0,1461798000.0
2.0,593.0,0.6000000000000001,1461798000.0
2.0,110.0,0.8,1464390000.0
2.0,296.0,0.8,1464390000.0
2.0,356.0,0.6000000000000001,1464390000.0
2.0,480.0,0.8,1464390000.0
2.0,527.0,0.8,1464390000.0
2.0,589.0,1.0,1464390000.0
2.0,593.0,0.6000000000000001,1464390000.0
3.0,110.0,0.0,1422403200.0
3.0,296.0,0.9,1422403200.0
3.0,318.0,1.0,1422403200.0
3.0,356.0,1.0,1422403200.0
3.0,527.0,0.6000000000000001,1422403200.0
3.0,593.0,0.0,1422403200.0
3.0,110.0,0.0,1425081600.0
3.0,296.0,0.9,1425081600.0
3.0,318.0,1.0,1425081600.0
3.0,356.0,1.0,1425081600.0
3.0,527.0,0.6000000000000001,1425081600.0
3.0,593.0,0.0,1425081600.0
3.0,110.0,0.0,1427500800.0
3.0,296.0,0.9,1427500800.0
3.0,318.0,1.0,1427500800.0
3.0,356.0,1.0,1427500800.0
3.0,527.0,0.6000000000000001,1427500800.0
3.0,593.0,0.0,1427500800.0
3.0,110.0,0.0,1430175600.0
3.0,296.0,0.9,1430175600.0
3.0,318.0,1.0,1430175600.0
3.0,356.0,1.0,1430175600.0
3.0,527.0,0.6000000000000001,1430175600.0
3.0,593.0,0.0,1430175600.0
3.0,110.0,0.0,1432767600.0
3.0,296.0,0.9,1432767600.0
3.0,318.0,1.0,1432767600.0
3.0,356.0,1.0,1432767600.0
3.0,527.0,0.6000000000000001,1432767600.0
3.0,593.0,0.0,1432767600.0
3.0,110.0,0.0,1435446000.0
3.0,296.0,0.9,1435446000.0
3.0,318.0,1.0,1435446000.0
3.0,356.0,1.0,1435446000.0
3.0,527.0,0.6000000000000001,1435446000.0
3.0,593.0,0.0,1435446000.0
3.0,110.0,0.0,1438038000.0
3.0,296.0,0.9,1438038000.0
3.0,318.0,1.0,1438038000.0
3.0,356.0,1.0,1438038000.0
3.0,527.0,0.6000000000000001,1438038000.0
3.0,593.0,0.0,1438038000.0
3.0,110.0,0.0,1440716400.0
3.0,296.0,0.9,1440716400.0
3.0,318.0,1.0,1440716400.0
3.0,356.0,1.0,1440716400.0
3.0,527.0,0.6000000000000001,1440716400.0
3.0,593.0,0.0,1440716400.0
3.0,110.0,0.0,1443394800.0
3.0,296.0,0.9,1443394800.0
3.0,318.0,1.0,1443394800.0
3.0,356.0,1.0,1443394800.0
3.0,527.0,0.6000000000000001,1443394800.0
3.0,593.0,0.0,1443394800.0
3.0,110.0,0.0,1445990400.0
3.0,296.0,0.9,1445990400.0
3.0,318.0,1.0,1445990400.0
3.0,356.0,1.0,1445990400.0
3.0,527.0,0.6000000000000001,1445990400.0
3.0,593.0,0.0,1445990400.0
3.0,110.0,0.0,1448668800.0
3.0,296.0,0.9,1448668800.0
3.0,318.0,1.0,1448668800.0
3.0,356.0,1.0,1448668800.0
3.0,527.0,0.6000000000000001,1448668800.0
